SCRIP_CD,Scrip_Name,Status,GROUP,FACE_VALUE,ISIN_NUMBER,INDUSTRY,scrip_id,Segment,NSURL,Issuer_Name,Mktcap
540702,Lasa Supergenerics Ltd,Active,B,10.00,INE670X01014,,LASA,Equity,https://www.bseindia.com/stock-share-price/lasa-supergenerics-ltd/lasa/540702/,Lasa Supergenerics Limited,37.83
540703,Pro Clb Global Ltd,Active,X,10.00,INE438C01010,,PROCLB,Equity,https://www.bseindia.com/stock-share-price/pro-clb-global-ltd/proclb/540703/,PRO CLB GLOBAL LIMITED,16.20
540704,Matrimony.com Ltd,Active,B,5.00,INE866R01028,,MATRIMONY,Equity,https://www.bseindia.com/stock-share-price/matrimonycom-ltd/matrimony/540704/,Matrimony.com Limited,805.75
540709,Reliance Home Finance Ltd,Active,Z,10.00,INE217K01011,,RHFL,Equity,https://www.bseindia.com/stock-share-price/reliance-home-finance-ltd/rhfl/540709/,Reliance Home Finance Limited,105.64
540710,Capacite Infraprojects Ltd,Active,B,10.00,INE264T01014,,CAPACITE,Equity,https://www.bseindia.com/stock-share-price/capacite-infraprojects-ltd/capacite/540710/,Capacit'e Infraprojects Limited,1978.47
540716,ICICI Lombard General Insurance Company Ltd,Active,A,10.00,INE765G01017,,ICICIGI,Equity,https://www.bseindia.com/stock-share-price/icici-lombard-general-insurance-company-ltd/icicigi/540716/,ICICI Lombard General Insurance Company Limited,93392.63
540717,Polo Queen Industrial and Fintech Ltd,Active,X,2.00,INE689M01025,,PQIF,Equity,https://www.bseindia.com/stock-share-price/polo-queen-industrial-and-fintech-ltd/pqif/540717/,Polo Queen Industrial and Fintech Limited,503.29
540718,Aayush Art And Bullion Ltd,Active,M,10.00,INE777X01017,,AAYUSHBULL,Equity,https://www.bseindia.com/stock-share-price/aayush-art-and-bullion-ltd/aayushbull/540718/,AAYUSH ART AND BULLION LIMITED,1812.50
540719,SBI Life Insurance Company Ltd,Active,A,10.00,INE123W01016,,SBILIFE,Equity,https://www.bseindia.com/stock-share-price/sbi-life-insurance-company-ltd/sbilife/540719/,SBI Life Insurance Company Limited,180445.48
540724,Prataap Snacks Ltd,Active,B,5.00,INE393P01035,,DIAMONDYD,Equity,https://www.bseindia.com/stock-share-price/prataap-snacks-ltd/diamondyd/540724/,Prataap Snacks Limited,2716.47
540725,Share India Securities Ltd,Active,B,2.00,INE932X01026,,SHAREINDIA,Equity,https://www.bseindia.com/stock-share-price/share-india-securities-ltd/shareindia/540725/,Share India Securities Limited,3046.05
540726,Trident Texofab Ltd,Active,X,10.00,INE071Y01013,,TTFL,Equity,https://www.bseindia.com/stock-share-price/trident-texofab-ltd/ttfl/540726/,Trident Texofab Limited,60.00
540727,Poojawestern Metaliks Ltd,Active,B,10.00,INE973X01012,,POOJA,Equity,https://www.bseindia.com/stock-share-price/poojawestern-metaliks-ltd/pooja/540727/,Poojawestern Metaliks Limited,17.78
540728,Sayaji Industries Ltd,Active,X,5.00,INE327G01032,,SAYAJIIND,Equity,https://www.bseindia.com/stock-share-price/sayaji-industries-ltd/sayajiind/540728/,Sayaji Industries Limited,288.57
540729,Vanta Bioscience Ltd,Active,MT,10.00,INE695X01011,,VANTABIO,Equity,https://www.bseindia.com/stock-share-price/vanta-bioscience-ltd/vantabio/540729/,Vanta Bioscience Limited,17.73
540730,Mehai Technology Ltd,Active,XT,1.00,INE062Y01020,,MEHAI,Equity,https://www.bseindia.com/stock-share-price/mehai-technology-ltd/mehai/540730/,Mehai Technology  Limited,92.83
540735,IRIS RegTech Solutions Ltd,Active,B,10.00,INE864K01010,,IRIS,Equity,https://www.bseindia.com/stock-share-price/iris-regtech-solutions-ltd/iris/540735/,IRIS RegTech Solutions Limited,554.62
540737,Shree Ganesh Remedies Ltd,Active,X,10.00,INE414Y01015,,SGRL,Equity,https://www.bseindia.com/stock-share-price/shree-ganesh-remedies-ltd/sgrl/540737/,Shree Ganesh Remedies Limited,902.30
540738,Shreeji Translogistics Ltd,Active,B,2.00,INE402Y01028,,STL,Equity,https://www.bseindia.com/stock-share-price/shreeji-translogistics-ltd/stl/540738/,Shreeji Translogistics Limited,58.77
540743,Godrej Agrovet Ltd,Active,A,10.00,INE850D01014,,GODREJAGRO,Equity,https://www.bseindia.com/stock-share-price/godrej-agrovet-ltd/godrejagro/540743/,Godrej Agrovet Limited,11062.62
540749,MAS Financial Services Ltd,Active,B,10.00,INE348L01012,,MASFIN,Equity,https://www.bseindia.com/stock-share-price/mas-financial-services-ltd/masfin/540749/,MAS Financial Services Limited,5773.85
540750,Indian Energy Exchange Ltd,Active,A,1.00,INE022Q01020,,IEX,Equity,https://www.bseindia.com/stock-share-price/indian-energy-exchange-ltd/iex/540750/,Indian Energy Exchange Limited,11044.65
540755,General Insurance Corporation of India,Active,A,5.00,INE481Y01014,,GICRE,Equity,https://www.bseindia.com/stock-share-price/general-insurance-corporation-of-india/gicre/540755/,General Insurance Corporation of India,64693.50
540756,Kaarya Facilities and Services Ltd,Active,MT,10.00,INE282Y01016,,KAARYAFSL,Equity,https://www.bseindia.com/stock-share-price/kaarya-facilities-and-services-ltd/kaaryafsl/540756/,Kaarya Facilities and Services Limited,24.54
540757,Sheetal Cool Products Ltd,Active,B,10.00,INE501Y01019,,SCPL,Equity,https://www.bseindia.com/stock-share-price/sheetal-cool-products-ltd/scpl/540757/,SHEETAL COOL PRODUCTS LIMITED,505.16
540762,Tube Investments of India Ltd,Active,A,1.00,INE974X01010,,TIINDIA,Equity,https://www.bseindia.com/stock-share-price/tube-investments-of-india-ltd/tiindia/540762/,Tube Investments of India Ltd,63721.67
540767,Nippon Life India Asset Management Ltd,Active,A,10.00,INE298J01013,,NAM-INDIA,Equity,https://www.bseindia.com/stock-share-price/nippon-life-india-asset-management-ltd/nam-india/540767/,NIPPON LIFE INDIA ASSET MANAGEMENT LIMITED,75826.40
540768,Mahindra Logistics Ltd,Active,B,10.00,INE766P01016,,MAHLOG,Equity,https://www.bseindia.com/stock-share-price/mahindra-logistics-ltd/mahlog/540768/,Mahindra Logistics Limited,3524.38
540769,The New India Assurance Company Ltd,Active,A,5.00,INE470Y01017,,NIACL,Equity,https://www.bseindia.com/stock-share-price/the-new-india-assurance-company-ltd/niacl/540769/,The New India Assurance Company Limited,33306.08
540774,IFGL Refractories Ltd,Active,B,10.00,INE133Y01011,,IFGLEXPOR,Equity,https://www.bseindia.com/stock-share-price/ifgl-refractories-ltd/ifglexpor/540774/,IFGL Refractories Limited,1393.64
540775,Khadim India Ltd,Active,T,10.00,INE834I01025,,KHADIM,Equity,https://www.bseindia.com/stock-share-price/khadim-india-ltd/khadim/540775/,Khadim India Limited,197.20
540776,5paisa Capital Ltd,Active,B,10.00,INE618L01018,,5PAISA,Equity,https://www.bseindia.com/stock-share-price/5paisa-capital-ltd/5paisa/540776/,5paisa Capital Limited,1526.49
540777,HDFC Life Insurance Company Ltd,Active,A,10.00,INE795G01014,,HDFCLIFE,Equity,https://www.bseindia.com/stock-share-price/hdfc-life-insurance-company-ltd/hdfclife/540777/,HDFC LIFE INSURANCE COMPANY LIMITED,127815.44
540782,Sanghvi Brands Ltd,Active,MT,10.00,INE204Y01010,,SBRANDS,Equity,https://www.bseindia.com/stock-share-price/sanghvi-brands-ltd/sbrands/540782/,Sanghvi Brands Limited,12.50
540786,Sharika Enterprises Ltd,Active,B,5.00,INE669Y01022,,SHARIKA,Equity,https://www.bseindia.com/stock-share-price/sharika-enterprises-ltd/sharika/540786/,SHARIKA ENTERPRISES LIMITED,78.50
540787,BHARAT 22 ETF - ICICI Prudential AMC,Active,A,10.00,INF109KB15Y7,,ICICIB22,Equity,https://www.bseindia.com/stock-share-price/bharat-22-etf---icici-prudential-amc/icicib22/540787/,ICICI Prudential Mutual Fund,
540788,Aspira Pathlab & Diagnostics Ltd,Active,XT,10.00,INE500C01017,,ASPIRA,Equity,https://www.bseindia.com/stock-share-price/aspira-pathlab--diagnostics-ltd/aspira/540788/,Aspira Pathlab & Diagnostics Limited,125.57
540789,Diligent Media Corporation Ltd,Active,B,1.00,INE016M01021,,DNAMEDIA,Equity,https://www.bseindia.com/stock-share-price/diligent-media-corporation-ltd/dnamedia/540789/,Diligent Media Corporation Limited,34.02
540795,Dynamic Cables Ltd,Active,B,10.00,INE600Y01019,,DYCL,Equity,https://www.bseindia.com/stock-share-price/dynamic-cables-ltd/dycl/540795/,Dynamic Cables Limited,1776.98
540796,Ratnabhumi Developers Ltd,Active,B,10.00,INE821Y01011,,RATNABHUMI,Equity,https://www.bseindia.com/stock-share-price/ratnabhumi-developers-ltd/ratnabhumi/540796/,Ratnabhumi Developers Limited,348.80
540797,Shalby Ltd,Active,B,10.00,INE597J01018,,SHALBY,Equity,https://www.bseindia.com/stock-share-price/shalby-ltd/shalby/540797/,Shalby Limited,1844.81
540809,MRC Agrotech Ltd,Active,B,10.00,INE333Y01017,,MRCAGRO,Equity,https://www.bseindia.com/stock-share-price/mrc-agrotech-ltd/mrcagro/540809/,MRC AGROTECH LIMITED,118.04
540811,Diggi Multitrade Ltd,Active,MT,10.00,INE158R01012,,DML,Equity,https://www.bseindia.com/stock-share-price/diggi-multitrade-ltd/dml/540811/,Diggi Multitrade Limited,13.55
540821,Crystal Business System Ltd,Active,XT,1.00,INE994R01028,,CRYSTAL,Equity,https://www.bseindia.com/stock-share-price/crystal-business-system-ltd/crystal/540821/,CRYSTAL BUSINESS SYSTEM LIMITED,22.46
540824,Astron Paper & Board Mill Ltd,Active,T,10.00,INE646X01014,,ASTRON,Equity,https://www.bseindia.com/stock-share-price/astron-paper--board-mill-ltd/astron/540824/,Astron Paper & Board Mill Limited,18.41
540829,Chandrima Mercantiles Ltd,Active,X,1.00,INE371F01024,,CHANDRIMA,Equity,https://www.bseindia.com/stock-share-price/chandrima-mercantiles-ltd/chandrima/540829/,Chandrima Mercantiles limited,196.90
540843,Rithwik Facility Management Services Ltd,Active,MT,10.00,INE819Y01015,,RITHWIKFMS,Equity,https://www.bseindia.com/stock-share-price/rithwik-facility-management-services-ltd/rithwikfms/540843/,Rithwik Facility Management Services Limited,47.43
540850,Jhandewalas Foods Ltd,Active,M,10.00,INE841Y01019,,JFL,Equity,https://www.bseindia.com/stock-share-price/jhandewalas-foods-ltd/jfl/540850/,Jhandewalas Foods Limited,42.53
540874,7Seas Entertainment Ltd,Active,X,10.00,INE454F01010,,7SEASL,Equity,https://www.bseindia.com/stock-share-price/7seas-entertainment-ltd/7seasl/540874/,7SEAS ENTERTAINMENT LIMITED,182.10
540879,Apollo Micro Systems Ltd,Active,A,1.00,INE713T01028,,APOLLO,Equity,https://www.bseindia.com/stock-share-price/apollo-micro-systems-ltd/apollo/540879/,Apollo Micro Systems Limited,15469.54
540900,Newgen Software Technologies Ltd,Active,A,10.00,INE619B01017,,NEWGEN,Equity,https://www.bseindia.com/stock-share-price/newgen-software-technologies-ltd/newgen/540900/,Newgen Software Technologies Limited,6876.11
540901,Praxis Home Retail Ltd,Active,T,5.00,INE546Y01022,,PRAXIS,Equity,https://www.bseindia.com/stock-share-price/praxis-home-retail-ltd/praxis/540901/,Praxis Home Retail Limited,151.81
540902,Amber Enterprises India Ltd,Active,A,10.00,INE371P01015,,AMBER,Equity,https://www.bseindia.com/stock-share-price/amber-enterprises-india-ltd/amber/540902/,Amber Enterprises India Limited,27815.51
540904,Tirupati Foam Ltd,Active,X,10.00,INE115G01015,,TIRUFOAM,Equity,https://www.bseindia.com/stock-share-price/tirupati-foam-ltd/tirufoam/540904/,TIRUPATI FOAM LIMITED,26.00
540914,SRU Steels Ltd,Active,XT,10.00,INE425C01017,,SRUSTEELS,Equity,https://www.bseindia.com/stock-share-price/sru-steels-ltd/srusteels/540914/,SRU Steels Limited,12.35
540923,Ashoka Metcast Ltd,Active,B,10.00,INE760Y01011,,ASHOKAMET,Equity,https://www.bseindia.com/stock-share-price/ashoka-metcast-ltd/ashokamet/540923/,Ashoka Metcast Limited,38.29
540935,Galaxy Surfactants Ltd,Active,A,10.00,INE600K01018,,GALAXYSURF,Equity,https://www.bseindia.com/stock-share-price/galaxy-surfactants-ltd/galaxysurf/540935/,Galaxy Surfactants Limited,6891.34
540936,Gautam Gems Ltd,Active,X,10.00,INE063Z01017,,GGL,Equity,https://www.bseindia.com/stock-share-price/gautam-gems-ltd/ggl/540936/,Gautam Gems Limited,12.91
540937,Medico Remedies Ltd,Active,B,2.00,INE630Y01024,,MEDICO,Equity,https://www.bseindia.com/stock-share-price/medico-remedies-ltd/medico/540937/,MEDICO REMEDIES LIMITED,353.35
540938,Gujarat Hy-Spin Ltd,Active,MT,10.00,INE578V01013,,GUJHYSPIN,Equity,https://www.bseindia.com/stock-share-price/gujarat-hy-spin-ltd/gujhyspin/540938/,Gujarat Hy-Spin Limited,16.50
540952,Lorenzini Apparels Ltd,Active,B,1.00,INE740X01023,,LAL,Equity,https://www.bseindia.com/stock-share-price/lorenzini-apparels-ltd/lal/540952/,LORENZINI APPARELS LIMITED,135.60
540953,Kenvi Jewels Ltd,Active,B,1.00,INE923Y01023,,KENVI,Equity,https://www.bseindia.com/stock-share-price/kenvi-jewels-ltd/kenvi/540953/,Kenvi Jewels Limited,28.56
540954,The Indian Wood Products Company Ltd,Active,B,2.00,INE586E01020,,IWP,Equity,https://www.bseindia.com/stock-share-price/the-indian-wood-products-company-ltd/iwp/540954/,The Indian Wood Products Co. Ltd.,216.16
540955,Tasty Dairy Specialities Ltd,Active,XT,10.00,INE773Y01014,,TDSL,Equity,https://www.bseindia.com/stock-share-price/tasty-dairy-specialities-ltd/tdsl/540955/,Tasty Dairy Specialities Limited,10.09
540956,Bhatia Communications & Retail (India) Ltd,Active,X,1.00,INE341Z01025,,BHATIA,Equity,https://www.bseindia.com/stock-share-price/bhatia-communications--retail-(india)-ltd/bhatia/540956/,Bhatia Communications & Retail (India) Limited,361.90
540961,Shiva Mills Ltd,Active,T,10.00,INE644Y01017,,SHIVAMILLS,Equity,https://www.bseindia.com/stock-share-price/shiva-mills-ltd/shivamills/540961/,Shiva Mills Limited,56.82
540975,Aster DM Healthcare Ltd,Active,A,10.00,INE914M01019,,ASTERDM,Equity,https://www.bseindia.com/stock-share-price/aster-dm-healthcare-ltd/asterdm/540975/,Aster DM Healthcare Limited,41915.99
540980,The Yamuna Syndicate Ltd,Active,X,100.00,INE868X01014,,YSL,Equity,https://www.bseindia.com/stock-share-price/the-yamuna-syndicate-ltd/ysl/540980/,The Yamuna Syndicate Ltd,875.96
541005,Kanco Tea & Industries Ltd,Active,X,10.00,INE398L01017,,KANCOTEA,Equity,https://www.bseindia.com/stock-share-price/kanco-tea--industries-ltd/kancotea/541005/,KANCO TEA & INDUSTRIES LIMITED,28.25
541006,Angel Fibers Ltd,Active,M,10.00,INE339Z01011,,ANGEL,Equity,https://www.bseindia.com/stock-share-price/angel-fibers-ltd/angel/541006/,Angel Fibers Limited,30.00
541019,H.G. Infra Engineering Ltd,Active,B,10.00,INE926X01010,,HGINFRA,Equity,https://www.bseindia.com/stock-share-price/hg-infra-engineering-ltd/hginfra/541019/,H.G. Infra Engineering Limited,3797.85
541083,Inflame Appliances Ltd,Active,M,10.00,INE464Z01017,,INFLAME,Equity,https://www.bseindia.com/stock-share-price/inflame-appliances-ltd/inflame/541083/,Inflame Appliances Limited,169.30
541096,Bharat Parenterals Ltd,Active,X,10.00,INE365Y01019,,BPLPHARMA,Equity,https://www.bseindia.com/stock-share-price/bharat-parenterals-ltd/bplpharma/541096/,Bharat Parenterals Limited,915.08
541112,Shreeshay Engineers Ltd,Active,M,10.00,INE452Z01012,,SHREESHAY,Equity,https://www.bseindia.com/stock-share-price/shreeshay-engineers-ltd/shreeshay/541112/,Shreeshay Engineers Limited,36.97
541133,Apex Capital And Finance Ltd,Active,XT,10.00,INE758W01019,,ACFL,Equity,https://www.bseindia.com/stock-share-price/apex-capital-and-finance-ltd/acfl/541133/,APEX CAPITAL AND FINANCE LIMITED,27.00
541143,Bharat Dynamics Ltd,Active,A,5.00,INE171Z01026,,BDL,Equity,https://www.bseindia.com/stock-share-price/bharat-dynamics-ltd/bdl/541143/,Bharat Dynamics Limited,50347.36
541144,Active Clothing Co Ltd,Active,B,10.00,INE380Z01015,,ACTIVE,Equity,https://www.bseindia.com/stock-share-price/active-clothing-co-ltd/active/541144/,Active Clothing Co  Limited,199.10
541152,Goyal Aluminiums Ltd,Active,B,1.00,INE705X01026,,GOYALALUM,Equity,https://www.bseindia.com/stock-share-price/goyal-aluminiums-ltd/goyalalum/541152/,GOYAL ALUMINIUMS LIMITED,100.63
541153,Bandhan Bank Ltd,Active,A,10.00,INE545U01014,,BANDHANBNK,Equity,https://www.bseindia.com/stock-share-price/bandhan-bank-ltd/bandhanbnk/541153/,Bandhan Bank Limited,33525.28
541154,Hindustan Aeronautics Ltd,Active,A,5.00,INE066F01020,,HAL,Equity,https://www.bseindia.com/stock-share-price/hindustan-aeronautics-ltd/hal/541154/,Hindustan Aeronautics Limited,294799.36
541161,Dharan Infra-EPC Ltd,Active,Z,1.00,INE278R01034,,DHARAN,Equity,https://www.bseindia.com/stock-share-price/dharan-infra-epc-ltd/dharan/541161/,DHARAN INFRA-EPC LIMITED,99.11
541163,Sandhar Technologies Ltd,Active,B,10.00,INE278H01035,,SANDHAR,Equity,https://www.bseindia.com/stock-share-price/sandhar-technologies-ltd/sandhar/541163/,Sandhar Technologies Limited,4259.70
541167,Yasho Industries Ltd,Active,B,10.00,INE616Z01012,,YASHO,Equity,https://www.bseindia.com/stock-share-price/yasho-industries-ltd/yasho/541167/,YASHO INDUSTRIES LIMITED,3468.95
541178,Benara Bearings and Pistons Ltd,Active,MT,10.00,INE495Z01011,,BENARA,Equity,https://www.bseindia.com/stock-share-price/benara-bearings-and-pistons-ltd/benara/541178/,Benara Bearings and Pistons Limited,18.50
541195,Mishra Dhatu Nigam Ltd,Active,A,10.00,INE099Z01011,,MIDHANI,Equity,https://www.bseindia.com/stock-share-price/mishra-dhatu-nigam-ltd/midhani/541195/,Mishra Dhatu Nigam Limited,8182.07
541196,Lex Nimble Solutions Ltd,Active,MT,10.00,INE860Y01019,,LEX,Equity,https://www.bseindia.com/stock-share-price/lex-nimble-solutions-ltd/lex/541196/,Lex Nimble Solutions Limited,34.84
541206,Orissa Bengal Carrier Ltd,Active,B,10.00,INE426Z01016,,OBCL,Equity,https://www.bseindia.com/stock-share-price/orissa-bengal-carrier-ltd/obcl/541206/,Orissa Bengal Carrier Limited,122.32
541228,Taylormade Renewables Ltd,Active,B,10.00,INE459Z01017,,TRL,Equity,https://www.bseindia.com/stock-share-price/taylormade-renewables-ltd/trl/541228/,Taylormade Renewables Limited,109.08
541233,Lemon Tree Hotels Ltd,Active,A,10.00,INE970X01018,,LEMONTREE,Equity,https://www.bseindia.com/stock-share-price/lemon-tree-hotels-ltd/lemontree/541233/,Lemon Tree Hotels Limited,8956.35
541269,Chemfab Alkalis Ltd,Active,T,10.00,INE783X01023,,CHEMFAB,Equity,https://www.bseindia.com/stock-share-price/chemfab-alkalis-ltd/chemfab/541269/,Chemfab Alkalis Ltd,535.85
541276,Hardwyn India Ltd,Active,B,1.00,INE626Z01029,,HARDWYN,Equity,https://www.bseindia.com/stock-share-price/hardwyn-india-ltd/hardwyn/541276/,HARDWYN INDIA LIMITED,1230.85
541299,Dr Lalchandani Labs Ltd,Active,M,10.00,INE871Z01013,,DLCL,Equity,https://www.bseindia.com/stock-share-price/dr-lalchandani-labs-ltd/dlcl/541299/,DR LALCHANDANI LABS LIMITED,7.23
541301,Orient Electric Ltd,Active,B,1.00,INE142Z01019,,ORIENTELEC,Equity,https://www.bseindia.com/stock-share-price/orient-electric-ltd/orientelec/541301/,Orient Electric Limited,3844.85
541302,Dhruv Consultancy Services Ltd,Active,T,10.00,INE506Z01015,,DHRUV,Equity,https://www.bseindia.com/stock-share-price/dhruv-consultancy-services-ltd/dhruv/541302/,Dhruv Consultancy Services Limited,54.78
541303,Akshar Spintex Ltd,Active,B,1.00,INE256Z01025,,AKSHAR,Equity,https://www.bseindia.com/stock-share-price/akshar-spintex-ltd/akshar/541303/,Akshar Spintex Limited,34.65
541304,Indo Us Bio-Tech Ltd,Active,B,10.00,INE250Z01010,,INDOUS,Equity,https://www.bseindia.com/stock-share-price/indo-us-bio-tech-ltd/indous/541304/,Indo US Bio-Tech Limited,180.97
541313,ICICI Prudential BSE 500 ETF,Active,A,1.00,INF109KC1V59,,BSE500IETF,Equity,https://www.bseindia.com/stock-share-price/icici-prudential-bse-500-etf/bse500ietf/541313/,ICICI Prudential Mutual Fund,
541336,Indostar Capital Finance Ltd,Active,B,10.00,INE896L01010,,INDOSTAR,Equity,https://www.bseindia.com/stock-share-price/indostar-capital-finance-ltd/indostar/541336/,IndoStar Capital Finance Limited,4026.60
541337,Milestone Furniture Ltd,Active,MT,10.00,INE424Z01011,,MILEFUR,Equity,https://www.bseindia.com/stock-share-price/milestone-furniture-ltd/milefur/541337/,Milestone Furniture Limited,25.85
541338,U. H. Zaveri Ltd,Active,B,10.00,INE556Z01010,,UHZAVERI,Equity,https://www.bseindia.com/stock-share-price/u-h-zaveri-ltd/uhzaveri/541338/,U. H. ZAVERI LIMITED,37.77
541347,Parvati Sweetners and Power Ltd,Active,X,5.00,INE295Z01015,,PARVATI,Equity,https://www.bseindia.com/stock-share-price/parvati-sweetners-and-power-ltd/parvati/541347/,Parvati Sweetners and Power Ltd.,106.34
541352,Megastar Foods Ltd,Active,B,10.00,INE00EM01016,,MEGASTAR,Equity,https://www.bseindia.com/stock-share-price/megastar-foods-ltd/megastar/541352/,Megastar Foods Limited,376.08
541353,Innovators Facade Systems Ltd,Active,M,10.00,INE870Z01015,,INNOVATORS,Equity,https://www.bseindia.com/stock-share-price/innovators-facade-systems-ltd/innovators/541353/,Innovators Facade Systems Limited,234.72
541358,Unifinz Capital India Ltd,Active,X,10.00,INE926R01012,,UCIL,Equity,https://www.bseindia.com/stock-share-price/unifinz-capital-india-ltd/ucil/541358/,UNIFINZ CAPITAL INDIA LIMITED,420.55
541400,Zim Laboratories Ltd,Active,T,10.00,INE518E01015,,ZIMLAB,Equity,https://www.bseindia.com/stock-share-price/zim-laboratories-ltd/zimlab/541400/,ZIM Laboratories Limited,639.64
541402,Affordable Robotic & Automation Ltd,Active,T,10.00,INE692Z01013,,AFFORDABLE,Equity,https://www.bseindia.com/stock-share-price/affordable-robotic--automation-ltd/affordable/541402/,Affordable Robotic & Automation Limited,203.84
541403,Dollar Industries Ltd,Active,B,2.00,INE325C01035,,DOLLAR,Equity,https://www.bseindia.com/stock-share-price/dollar-industries-ltd/dollar/541403/,Dollar Industries Limited,1464.41
541418,Nakoda Group of Industries Ltd,Active,T,10.00,INE236Y01012,,NGIL,Equity,https://www.bseindia.com/stock-share-price/nakoda-group-of-industries-ltd/ngil/541418/,NAKODA GROUP OF INDUSTRIES LIMITED,65.00
541444,Palm Jewels Ltd,Active,X,10.00,INE838Z01012,,PALMJEWELS,Equity,https://www.bseindia.com/stock-share-price/palm-jewels-ltd/palmjewels/541444/,Palm Jewels Limited,15.26
541445,Waa Solar Ltd,Active,M,10.00,INE799N01012,,WAA,Equity,https://www.bseindia.com/stock-share-price/waa-solar-ltd/waa/541445/,Waa Solar Limited,70.82
541450,Adani Green Energy Ltd,Active,A,10.00,INE364U01010,,ADANIGREEN,Equity,https://www.bseindia.com/stock-share-price/adani-green-energy-ltd/adanigreen/541450/,Adani Green Energy Limited,247282.32
541503,Unick Fix-A-Form And Printers Ltd,Active,X,10.00,INE250G01010,,UNICK,Equity,https://www.bseindia.com/stock-share-price/unick-fix-a-form-and-printers-ltd/unick/541503/,Unick Fix-A- Form and Printers Limited,25.51
541540,Solara Active Pharma Sciences Ltd,Active,B,10.00,INE624Z01016,,SOLARA,Equity,https://www.bseindia.com/stock-share-price/solara-active-pharma-sciences-ltd/solara/541540/,SOLARA ACTIVE PHARMA SCIENCES LIMITED,2686.18
541546,Gayatri Highways Ltd,Active,B,2.00,INE287Z01012,,GAYAHWS,Equity,https://www.bseindia.com/stock-share-price/gayatri-highways-ltd/gayahws/541546/,GAYATRI HIGHWAYS LTD,53.20
541556,RITES Ltd,Active,A,10.00,INE320J01015,,RITES,Equity,https://www.bseindia.com/stock-share-price/rites-ltd/rites/541556/,RITES Limited,10246.47
541557,Fine Organic Industries Ltd,Active,A,5.00,INE686Y01026,,FINEORG,Equity,https://www.bseindia.com/stock-share-price/fine-organic-industries-ltd/fineorg/541557/,Fine Organic Industries Limited,16152.60
541578,Varroc Engineering Ltd,Active,A,1.00,INE665L01035,,VARROC,Equity,https://www.bseindia.com/stock-share-price/varroc-engineering-ltd/varroc/541578/,Varroc Engineering Limited,9371.92
541601,Rajnish Wellness Ltd,Active,B,1.00,INE685Z01033,,RAJNISH,Equity,https://www.bseindia.com/stock-share-price/rajnish-wellness-ltd/rajnish/541601/,Rajnish Wellness Limited,44.68
541627,Gujarat Winding Systems Ltd,Active,X,10.00,INE173V01013,,GUJWIND,Equity,https://www.bseindia.com/stock-share-price/gujarat-winding-systems-ltd/gujwind/541627/,Gujarat Winding Systems Limited,3.89
